preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
A redbird is a,bird.,redbird,bird,13,"(-1.6771812438964844, -0.8385906219482422, [-1.585470199584961, -0.09171104431152344])",124697433,roberta-base
A wren is a,bird.,wren,bird,14,"(-2.713385581970215, -1.3566927909851074, [-2.5733652114868164, -0.14002037048339844])",124697433,roberta-base
A finch is a,bird.,finch,bird,15,"(-3.4646263122558594, -1.7323131561279297, [-3.361865997314453, -0.10276031494140625])",124697433,roberta-base
A starling is a,bird.,starling,bird,16,"(-6.673765182495117, -3.3368825912475586, [-6.568525314331055, -0.1052398681640625])",124697433,roberta-base
A cardinal is a,bird.,cardinal,bird,17,"(-5.816683769226074, -2.908341884613037, [-5.7505598068237305, -0.06612396240234375])",124697433,roberta-base
An eagle is a,bird.,eagle,bird,18,"(-1.1373310089111328, -0.5686655044555664, [-1.0794658660888672, -0.057865142822265625])",124697433,roberta-base
A hummingbird is a,bird.,hummingbird,bird,19,"(-1.1168861389160156, -0.5584430694580078, [-1.0362796783447266, -0.08060646057128906])",124697433,roberta-base
A seagull is a,bird.,seagull,bird,20,"(-1.7366561889648438, -0.8683280944824219, [-1.6346492767333984, -0.10200691223144531])",124697433,roberta-base
A woodpecker is a,bird.,woodpecker,bird,21,"(-3.4960098266601562, -1.7480049133300781, [-3.3895225524902344, -0.10648727416992188])",124697433,roberta-base
A pigeon is a,bird.,pigeon,bird,22,"(-1.7629013061523438, -0.8814506530761719, [-1.7172832489013672, -0.04561805725097656])",124697433,roberta-base
A thrush is a,bird.,thrush,bird,23,"(-4.680095672607422, -2.340047836303711, [-4.527673721313477, -0.1524219512939453])",124697433,roberta-base
A falcon is a,bird.,falcon,bird,24,"(-1.5994224548339844, -0.7997112274169922, [-1.5233783721923828, -0.07604408264160156])",124697433,roberta-base
A crow is a,bird.,crow,bird,25,"(-3.7117185592651367, -1.8558592796325684, [-3.663130760192871, -0.048587799072265625])",124697433,roberta-base
A hawk is a,bird.,hawk,bird,26,"(-3.17205810546875, -1.586029052734375, [-3.1197547912597656, -0.052303314208984375])",124697433,roberta-base
A raven is a,bird.,raven,bird,27,"(-2.152790069580078, -1.076395034790039, [-2.1067943572998047, -0.04599571228027344])",124697433,roberta-base
A goldfinch is a,bird.,goldfinch,bird,28,"(-2.965322494506836, -1.482661247253418, [-2.7545108795166016, -0.21081161499023438])",124697433,roberta-base
A parrot is a,bird.,parrot,bird,29,"(-1.8382368087768555, -0.9191184043884277, [-1.7510671615600586, -0.08716964721679688])",124697433,roberta-base
A sandpiper is a,bird.,sandpiper,bird,30,"(-3.1351547241210938, -1.5675773620605469, [-3.0451698303222656, -0.08998489379882812])",124697433,roberta-base
A pheasant is a,bird.,pheasant,bird,31,"(-3.7052478790283203, -1.8526239395141602, [-3.607664108276367, -0.09758377075195312])",124697433,roberta-base
A catbird is a,bird.,catbird,bird,32,"(-1.6466217041015625, -0.8233108520507812, [-1.556783676147461, -0.08983802795410156])",124697433,roberta-base
A crane is a,bird.,crane,bird,33,"(-7.419609069824219, -3.7098045349121094, [-7.337762832641602, -0.08184623718261719])",124697433,roberta-base
An albatross is a,bird.,albatross,bird,34,"(-3.592245101928711, -1.7961225509643555, [-3.4504661560058594, -0.14177894592285156])",124697433,roberta-base
A condor is a,bird.,condor,bird,35,"(-1.4793272018432617, -0.7396636009216309, [-1.3888559341430664, -0.09047126770019531])",124697433,roberta-base
A toucan is a,bird.,toucan,bird,36,"(-3.4502687454223633, -1.7251343727111816, [-3.29781436920166, -0.15245437622070312])",124697433,roberta-base
An owl is a,bird.,owl,bird,37,"(-1.102116584777832, -0.551058292388916, [-1.0504827499389648, -0.05163383483886719])",124697433,roberta-base
A pelican is a,bird.,pelican,bird,38,"(-2.7922277450561523, -1.3961138725280762, [-2.695857048034668, -0.09637069702148438])",124697433,roberta-base
A goose is a,bird.,goose,bird,39,"(-3.636737823486328, -1.818368911743164, [-3.5933494567871094, -0.04338836669921875])",124697433,roberta-base
A vulture is a,bird.,vulture,bird,40,"(-3.155135154724121, -1.5775675773620605, [-3.081812858581543, -0.07332229614257812])",124697433,roberta-base
A stork is a,bird.,stork,bird,41,"(-1.8175115585327148, -0.9087557792663574, [-1.7298803329467773, -0.0876312255859375])",124697433,roberta-base
A buzzard is a,bird.,buzzard,bird,42,"(-2.1628475189208984, -1.0814237594604492, [-2.076801300048828, -0.08604621887207031])",124697433,roberta-base
A swan is a,bird.,swan,bird,43,"(-2.6954116821289062, -1.3477058410644531, [-2.6051692962646484, -0.09024238586425781])",124697433,roberta-base
A flamingo is a,bird.,flamingo,bird,44,"(-1.9319629669189453, -0.9659814834594727, [-1.8550987243652344, -0.07686424255371094])",124697433,roberta-base
A duck is a,bird.,duck,bird,45,"(-6.489993095397949, -3.2449965476989746, [-6.442471504211426, -0.04752159118652344])",124697433,roberta-base
A peacock is a,bird.,peacock,bird,46,"(-1.732121467590332, -0.866060733795166, [-1.6558122634887695, -0.0763092041015625])",124697433,roberta-base
An egret is a,bird.,egret,bird,47,"(-3.551262855529785, -1.7756314277648926, [-3.435175895690918, -0.11608695983886719])",124697433,roberta-base
A chicken is a,bird.,chicken,bird,48,"(-4.190665245056152, -2.095332622528076, [-4.14357852935791, -0.04708671569824219])",124697433,roberta-base
A turkey is a,bird.,turkey,bird,49,"(-2.6106271743774414, -1.3053135871887207, [-2.5708627700805664, -0.039764404296875])",124697433,roberta-base
An ostrich is a,bird.,ostrich,bird,50,"(-2.088644027709961, -1.0443220138549805, [-2.0149307250976562, -0.07371330261230469])",124697433,roberta-base
A titmouse is a,bird.,titmouse,bird,51,"(-3.6157760620117188, -1.8078880310058594, [-3.536956787109375, -0.07881927490234375])",124697433,roberta-base
An emu is a,bird.,emu,bird,52,"(-4.384059906005859, -2.1920299530029297, [-4.1976776123046875, -0.18638229370117188])",124697433,roberta-base
A penguin is a,bird.,penguin,bird,53,"(-2.790475845336914, -1.395237922668457, [-2.6828136444091797, -0.10766220092773438])",124697433,roberta-base
A bat is a,bird.,bat,bird,54,"(-6.886282920837402, -3.443141460418701, [-6.847624778747559, -0.03865814208984375])",124697433,roberta-base
Football is a,sport.,football,sport,1,"(-2.220182418823242, -1.110091209411621, [-2.0858154296875, -0.1343669891357422])",124697433,roberta-base
Baseball is a,sport.,baseball,sport,2,"(-2.0181446075439453, -1.0090723037719727, [-1.943490982055664, -0.07465362548828125])",124697433,roberta-base
Basketball is a,sport.,basketball,sport,3,"(-1.7752466201782227, -0.8876233100891113, [-1.6960134506225586, -0.07923316955566406])",124697433,roberta-base
Tennis is a,sport.,tennis,sport,4,"(-1.551198959350586, -0.775599479675293, [-1.4768867492675781, -0.07431221008300781])",124697433,roberta-base
Softball is a,sport.,softball,sport,5,"(-1.466329574584961, -0.7331647872924805, [-1.3324623107910156, -0.1338672637939453])",124697433,roberta-base
Canoeing is a,sport.,canoeing,sport,6,"(-3.213921546936035, -1.6069607734680176, [-3.0290136337280273, -0.1849079132080078])",124697433,roberta-base
Handball is a,sport.,handball,sport,7,"(-2.512213706970215, -1.2561068534851074, [-2.33455753326416, -0.1776561737060547])",124697433,roberta-base
Rugby is a,sport.,rugby,sport,8,"(-0.9682712554931641, -0.48413562774658203, [-0.7207908630371094, -0.2474803924560547])",124697433,roberta-base
Hockey is a,sport.,hockey,sport,9,"(-1.3429698944091797, -0.6714849472045898, [-1.2702903747558594, -0.07267951965332031])",124697433,roberta-base
Ice hockey is a,sport.,ice hockey,sport,10,"(-2.218350410461426, -1.109175205230713, [-2.0490217208862305, -0.1693286895751953])",124697433,roberta-base
Swimming is a,sport.,swimming,sport,11,"(-2.377009391784668, -1.188504695892334, [-2.2986345291137695, -0.07837486267089844])",124697433,roberta-base
Track is a,sport.,track,sport,12,"(-3.162618637084961, -1.5813093185424805, [-3.0809879302978516, -0.08163070678710938])",124697433,roberta-base
Boxing is a,sport.,boxing,sport,13,"(-1.8153562545776367, -0.9076781272888184, [-1.736161231994629, -0.07919502258300781])",124697433,roberta-base
Volleyball is a,sport.,volleyball,sport,14,"(-1.5698633193969727, -0.7849316596984863, [-1.291590690612793, -0.2782726287841797])",124697433,roberta-base
Lacrosse is a,sport.,lacrosse,sport,15,"(-1.1891040802001953, -0.5945520401000977, [-1.0550956726074219, -0.13400840759277344])",124697433,roberta-base
Skiing is a,sport.,skiing,sport,16,"(-2.584416389465332, -1.292208194732666, [-2.4078493118286133, -0.17656707763671875])",124697433,roberta-base
Golf is a,sport.,golf,sport,17,"(-1.6331310272216797, -0.8165655136108398, [-1.5705184936523438, -0.06261253356933594])",124697433,roberta-base
Polo is a,sport.,polo,sport,18,"(-6.063102722167969, -3.0315513610839844, [-5.747653961181641, -0.3154487609863281])",124697433,roberta-base
Surfing is a,sport.,surfing,sport,19,"(-2.886035919189453, -1.4430179595947266, [-2.789316177368164, -0.09671974182128906])",124697433,roberta-base
Wrestling is a,sport.,wrestling,sport,20,"(-1.8549327850341797, -0.9274663925170898, [-1.80242919921875, -0.05250358581542969])",124697433,roberta-base
Gymnastics is a,sport.,gymnastics,sport,21,"(-1.7789573669433594, -0.8894786834716797, [-1.521841049194336, -0.25711631774902344])",124697433,roberta-base
Cricket is a,sport.,cricket,sport,22,"(-1.3964958190917969, -0.6982479095458984, [-1.1415214538574219, -0.254974365234375])",124697433,roberta-base
Squash is a,sport.,squash,sport,23,"(-4.097136497497559, -2.0485682487487793, [-3.954684257507324, -0.14245223999023438])",124697433,roberta-base
Badminton is a,sport.,badminton,sport,24,"(-1.3027868270874023, -0.6513934135437012, [-1.1186532974243164, -0.18413352966308594])",124697433,roberta-base
Racing is a,sport.,racing,sport,25,"(-1.8100919723510742, -0.9050459861755371, [-1.7175989151000977, -0.09249305725097656])",124697433,roberta-base
Pole vault is a,sport.,pole vault,sport,26,"(-7.315146446228027, -3.6575732231140137, [-7.048857688903809, -0.26628875732421875])",124697433,roberta-base
Fencing is a,sport.,fencing,sport,27,"(-4.108064651489258, -2.054032325744629, [-4.043498992919922, -0.06456565856933594])",124697433,roberta-base
Bowling is a,sport.,bowling,sport,28,"(-2.0795488357543945, -1.0397744178771973, [-2.001837730407715, -0.07771110534667969])",124697433,roberta-base
Water skiing is a,sport.,water skiing,sport,29,"(-3.9679489135742188, -1.9839744567871094, [-3.8442611694335938, -0.123687744140625])",124697433,roberta-base
Ice skating is a,sport.,ice skating,sport,30,"(-2.531548500061035, -1.2657742500305176, [-2.371201515197754, -0.16034698486328125])",124697433,roberta-base
Jai alai is a,sport.,jai alai,sport,31,"(-9.92536735534668, -4.96268367767334, [-8.99156665802002, -0.9338006973266602])",124697433,roberta-base
Skating is a,sport.,skating,sport,32,"(-2.531552314758301, -1.2657761573791504, [-2.4566545486450195, -0.07489776611328125])",124697433,roberta-base
Skindiving is a,sport.,skindiving,sport,33,"(-5.363260269165039, -2.6816301345825195, [-5.107634544372559, -0.25562572479248047])",124697433,roberta-base
Sailing is a,sport.,sailing,sport,34,"(-2.947817802429199, -1.4739089012145996, [-2.8862600326538086, -0.061557769775390625])",124697433,roberta-base
Diving is a,sport.,diving,sport,35,"(-3.492476463317871, -1.7462382316589355, [-3.370682716369629, -0.12179374694824219])",124697433,roberta-base
Archery is a,sport.,archery,sport,36,"(-3.7942733764648438, -1.8971366882324219, [-3.6865673065185547, -0.10770606994628906])",124697433,roberta-base
Judo is a,sport.,judo,sport,37,"(-6.068926811218262, -3.034463405609131, [-5.889151573181152, -0.17977523803710938])",124697433,roberta-base
Car racing is a,sport.,car racing,sport,38,"(-1.4343852996826172, -0.7171926498413086, [-1.3492279052734375, -0.08515739440917969])",124697433,roberta-base
Ping pong is a,sport.,ping pong,sport,39,"(-3.345829963684082, -1.672914981842041, [-3.026188850402832, -0.31964111328125])",124697433,roberta-base
Rowing is a,sport.,rowing,sport,40,"(-2.2721433639526367, -1.1360716819763184, [-2.0771589279174805, -0.19498443603515625])",124697433,roberta-base
Fishing is a,sport.,fishing,sport,41,"(-2.925827980041504, -1.462913990020752, [-2.8125123977661133, -0.11331558227539062])",124697433,roberta-base
Horseback riding is a,sport.,horseback riding,sport,42,"(-3.3891916275024414, -1.6945958137512207, [-3.238478660583496, -0.1507129669189453])",124697433,roberta-base
Running is a,sport.,running,sport,43,"(-3.2413158416748047, -1.6206579208374023, [-3.183706283569336, -0.05760955810546875])",124697433,roberta-base
Horse racing is a,sport.,horse racing,sport,44,"(-2.351734161376953, -1.1758670806884766, [-2.2553462982177734, -0.09638786315917969])",124697433,roberta-base
Hiking is a,sport.,hiking,sport,45,"(-3.8083572387695312, -1.9041786193847656, [-3.744802474975586, -0.06355476379394531])",124697433,roberta-base
Weight lifting is a,sport.,weight lifting,sport,46,"(-3.1445608139038086, -1.5722804069519043, [-3.076045036315918, -0.06851577758789062])",124697433,roberta-base
Croquet is a,sport.,croquet,sport,47,"(-2.6839218139648438, -1.3419609069824219, [-2.5726985931396484, -0.11122322082519531])",124697433,roberta-base
Horseshoes is a,sport.,horseshoes,sport,48,"(-5.623761177062988, -2.811880588531494, [-5.3986711502075195, -0.22509002685546875])",124697433,roberta-base
Boating is a,sport.,boating,sport,49,"(-3.285130500793457, -1.6425652503967285, [-3.186722755432129, -0.09840774536132812])",124697433,roberta-base
Pool is a,sport.,pool,sport,50,"(-5.843533515930176, -2.921766757965088, [-5.6312360763549805, -0.2122974395751953])",124697433,roberta-base
Billiards is a,sport.,billiards,sport,51,"(-7.662886619567871, -3.8314433097839355, [-7.425602912902832, -0.23728370666503906])",124697433,roberta-base
Hunting is a,sport.,hunting,sport,52,"(-3.246119499206543, -1.6230597496032715, [-3.143101692199707, -0.10301780700683594])",124697433,roberta-base
Jump rope is a,sport.,jump rope,sport,53,"(-5.528993606567383, -2.7644968032836914, [-5.322641372680664, -0.20635223388671875])",124697433,roberta-base
Camping is a,sport.,camping,sport,54,"(-3.8148860931396484, -1.9074430465698242, [-3.766603469848633, -0.048282623291015625])",124697433,roberta-base
Chess is a,sport.,chess,sport,55,"(-2.6902999877929688, -1.3451499938964844, [-2.5350208282470703, -0.15527915954589844])",124697433,roberta-base
Dancing is a,sport.,dancing,sport,56,"(-3.1180458068847656, -1.5590229034423828, [-3.0412158966064453, -0.07682991027832031])",124697433,roberta-base
Checkers is a,sport.,checkers,sport,57,"(-8.083741188049316, -4.041870594024658, [-7.8767194747924805, -0.20702171325683594])",124697433,roberta-base
Cards is a,sport.,cards,sport,58,"(-7.490304946899414, -3.745152473449707, [-7.222816467285156, -0.2674884796142578])",124697433,roberta-base
Sunbathing is a,sport.,sunbathing,sport,59,"(-5.377326965332031, -2.6886634826660156, [-5.006084442138672, -0.3712425231933594])",124697433,roberta-base
Pea is a,vegetable.,pea,vegetable,1,"(-3.8417224884033203, -1.9208612442016602, [-3.7501220703125, -0.09160041809082031])",124697433,roberta-base
Carrot is a,vegetable.,carrot,vegetable,2,"(-2.4585752487182617, -1.2292876243591309, [-2.4274797439575195, -0.031095504760742188])",124697433,roberta-base
Green bean is a,vegetable.,green bean,vegetable,3,"(-2.273305892944336, -1.136652946472168, [-2.1912918090820312, -0.08201408386230469])",124697433,roberta-base
String bean is a,vegetable.,string bean,vegetable,4,"(-6.640644073486328, -3.320322036743164, [-6.534267425537109, -0.10637664794921875])",124697433,roberta-base
Spinach is a,vegetable.,spinach,vegetable,5,"(-3.800906181335449, -1.9004530906677246, [-3.67227840423584, -0.12862777709960938])",124697433,roberta-base
Broccoli is a,vegetable.,broccoli,vegetable,6,"(-1.959294319152832, -0.979647159576416, [-1.8915414810180664, -0.06775283813476562])",124697433,roberta-base
Asparagus is a,vegetable.,asparagus,vegetable,7,"(-1.998931884765625, -0.9994659423828125, [-1.8786792755126953, -0.12025260925292969])",124697433,roberta-base
Corn is a,vegetable.,corn,vegetable,8,"(-2.5505294799804688, -1.2752647399902344, [-2.523172378540039, -0.027357101440429688])",124697433,roberta-base
Cauliflower is a,vegetable.,cauliflower,vegetable,9,"(-1.9133663177490234, -0.9566831588745117, [-1.7074565887451172, -0.20590972900390625])",124697433,roberta-base
Brussels sprouts are,vegetables.,brussels sprouts,vegetable,10,"(-8.441160202026367, -4.220580101013184, [-8.343193054199219, -0.09796714782714844])",124697433,roberta-base
Squash is a,vegetable.,squash,vegetable,11,"(-4.926272392272949, -2.4631361961364746, [-4.8734025955200195, -0.05286979675292969])",124697433,roberta-base
Lettuce is a,vegetable.,lettuce,vegetable,12,"(-2.029208183288574, -1.014604091644287, [-1.9775152206420898, -0.051692962646484375])",124697433,roberta-base
Celery is a,vegetable.,celery,vegetable,13,"(-6.269227027893066, -3.134613513946533, [-6.174166679382324, -0.09506034851074219])",124697433,roberta-base
Cucumber is a,vegetable.,cucumber,vegetable,14,"(-2.4172420501708984, -1.2086210250854492, [-2.2879390716552734, -0.129302978515625])",124697433,roberta-base
Beet is a,vegetable.,beet,vegetable,15,"(-2.577770233154297, -1.2888851165771484, [-2.4816513061523438, -0.09611892700195312])",124697433,roberta-base
Green is a,vegetable.,green,vegetable,16,"(-4.083103179931641, -2.0415515899658203, [-4.042512893676758, -0.04059028625488281])",124697433,roberta-base
Tomato is a,vegetable.,tomato,vegetable,17,"(-5.496279716491699, -2.7481398582458496, [-5.425909996032715, -0.07036972045898438])",124697433,roberta-base
Lima bean is a,vegetable.,lima bean,vegetable,18,"(-3.4536046981811523, -1.7268023490905762, [-3.2123022079467773, -0.241302490234375])",124697433,roberta-base
